time,month_x,hours_after_sunset_x,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_y,sunset_time,hours_after_sunset_y,season,rat_present
21/04/2018 2:13,4,7,69,2,11.46666667,2,21/04/2018 2:17,0.0502264,fast,21/04/2018 2:06,21/04/2018 2:18,603,0,1,4,20/04/2018 19:13,7.066944444,1,1
21/04/2018 2:13,4,7,69,2,11.46666667,2,21/04/2018 2:17,2,fast,21/04/2018 2:06,21/04/2018 2:18,638,0,1,4,20/04/2018 19:13,7.076666667,1,1
21/04/2018 2:43,4,7.5,64,1.951075269,0,0,,,,,,,,,,,,,0
21/04/2018 3:13,4,8,40,1.533333333,5.016666667,2,21/04/2018 3:26,1,fast,21/04/2018 3:21,21/04/2018 3:26,261,0,1,4,20/04/2018 19:13,8.218611111,1,1
21/04/2018 3:13,4,8,40,1.533333333,5.016666667,2,21/04/2018 3:26,6,rat,21/04/2018 3:21,21/04/2018 3:26,279,1,0,4,20/04/2018 19:13,8.223611111,1,1
21/04/2018 3:43,4,8.5,21,1.082258065,0,0,,,,,,,,,,,,,0
21/04/2018 4:13,4,9,20,1,0,0,,,,,,,,,,,,,0
21/04/2018 4:43,4,9.5,7,1,30.08333333,3,,,,,,,,,,,,,1
21/04/2018 5:13,4,10,2,0,0,0,,,,,,,,,,,,,0
21/04/2018 5:43,4,10.5,11,0,25.01666667,4,21/04/2018 5:54,4,fast,21/04/2018 5:50,21/04/2018 6:09,285,0,1,4,20/04/2018 19:13,10.69888889,1,1
21/04/2018 6:13,4,11,3,0,0,0,,,,,,,,,,,,,0
21/04/2018 6:43,4,11.5,5,0,3.033333333,1,,,,,,,,,,,,,1
21/04/2018 7:13,4,12,5,0,12.18333333,1,,,,,,,,,,,,,1
21/04/2018 7:43,4,12.5,1,0,7.566666667,1,,,,,,,,,,,,,1
21/04/2018 17:14,4,-2,19,4,0,0,,,,,,,,,,,,,0
21/04/2018 17:44,4,-1.5,24,4,0,0,,,,,,,,,,,,,0
21/04/2018 18:14,4,-1,27,4,0,0,,,,,,,,,,,,,0
21/04/2018 18:44,4,-0.5,27,3.956618465,0,0,,,,,,,,,,,,,0
21/04/2018 19:14,4,0,26,3.534482759,4.916666667,1,21/04/2018 19:30,4,rat,21/04/2018 19:30,21/04/2018 19:35,24,1,0,4,21/04/2018 19:14,0.276944444,1,1
21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,21/04/2018 19:58,1,fast,21/04/2018 19:57,21/04/2018 20:06,17,0,1,4,21/04/2018 19:14,0.736388889,1,1
21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,21/04/2018 19:59,20,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,108,1,1,4,21/04/2018 19:14,0.761666667,1,1
21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,21/04/2018 20:00,9,rat,21/04/2018 19:57,21/04/2018 20:06,130,1,0,4,21/04/2018 19:14,0.767777778,1,1
21/04/2018 19:44,4,0.5,45,3.0756396,16.8,2,21/04/2018 20:05,54,pick_and_others,21/04/2018 19:57,21/04/2018 20:06,474,1,1,4,21/04/2018 19:14,0.863333333,1,1
21/04/2018 20:14,4,1,25,3,0,0,,,,,,,,,,,,,0
21/04/2018 20:44,4,1.5,23,3,0,0,,,,,,,,,,,,,0
21/04/2018 21:14,4,2,26,3,0,0,,,,,,,,,,,,,0
21/04/2018 21:44,4,2.5,38,3,0,0,,,,,,,,,,,,,0
21/04/2018 22:14,4,3,84,3,0,0,,,,,,,,,,,,,0
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,21/04/2018 22:57,25,pick,21/04/2018 22:57,21/04/2018 22:59,22,0,1,4,21/04/2018 19:14,3.730833333,1,1
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,21/04/2018 22:57,1,fast,21/04/2018 22:57,21/04/2018 22:59,7,0,1,4,21/04/2018 19:14,3.726666667,1,1
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,21/04/2018 22:58,14,pick_and_others,21/04/2018 22:57,21/04/2018 22:59,88,1,1,4,21/04/2018 19:14,3.749166667,1,1
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,21/04/2018 22:59,8,bat,21/04/2018 22:57,21/04/2018 22:59,97,1,0,4,21/04/2018 19:14,3.751666667,1,1
21/04/2018 22:44,4,3.5,75,2.947076613,1.983333333,1,21/04/2018 22:59,6,pick,21/04/2018 22:57,21/04/2018 22:59,102,0,1,4,21/04/2018 19:14,3.753055556,1,1
21/04/2018 23:14,4,4,42,2.546875,3.816666667,1,,,,,,,,,,,,,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,21/04/2018 23:52,6,pick,21/04/2018 23:50,21/04/2018 23:56,126,0,1,4,21/04/2018 19:14,4.644722222,1,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,21/04/2018 23:52,26,pick_and_others,21/04/2018 23:50,21/04/2018 23:56,112,1,1,4,21/04/2018 19:14,4.640833333,1,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,21/04/2018 23:53,24,pick_and_bat,21/04/2018 23:50,21/04/2018 23:56,196,1,1,4,21/04/2018 19:14,4.664166667,1,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,21/04/2018 23:54,1,fast,21/04/2018 23:50,21/04/2018 23:56,258,0,1,4,21/04/2018 19:14,4.681388889,1,1
21/04/2018 23:44,4,4.5,56,2.105846774,6.333333333,1,21/04/2018 23:55,19,fast,21/04/2018 23:50,21/04/2018 23:56,287,0,1,4,21/04/2018 19:14,4.689444444,1,1
22/04/2018 0:14,4,5,26,2,0,0,,,,,,,,,,,,,0
22/04/2018 0:44,4,5.5,80,2,0,0,,,,,,,,,,,,,0
22/04/2018 1:14,4,6,57,2,2.716666667,3,22/04/2018 1:25,3,fast,22/04/2018 1:25,22/04/2018 1:26,0,0,1,4,21/04/2018 19:14,6.1875,1,1
22/04/2018 1:14,4,6,57,2,2.716666667,3,22/04/2018 1:25,6,pick,22/04/2018 1:25,22/04/2018 1:26,14,0,1,4,21/04/2018 19:14,6.191388889,1,1
22/04/2018 1:14,4,6,57,2,2.716666667,3,22/04/2018 1:26,1,fast,22/04/2018 1:25,22/04/2018 1:26,48,0,1,4,21/04/2018 19:14,6.200833333,1,1
22/04/2018 1:44,4,6.5,49,2,2.866666667,2,22/04/2018 1:49,7,bats,22/04/2018 1:48,22/04/2018 1:50,28,1,0,4,21/04/2018 19:14,6.583333333,1,1
22/04/2018 1:44,4,6.5,49,2,2.866666667,2,22/04/2018 1:49,1,pick,22/04/2018 1:48,22/04/2018 1:50,59,0,1,4,21/04/2018 19:14,6.591944444,1,1
22/04/2018 1:44,4,6.5,49,2,2.866666667,2,22/04/2018 1:50,16,bats,22/04/2018 1:48,22/04/2018 1:50,109,1,0,4,21/04/2018 19:14,6.605833333,1,1
22/04/2018 1:44,4,6.5,49,2,2.866666667,2,22/04/2018 2:13,11,pick,22/04/2018 2:13,22/04/2018 2:17,23,0,1,4,21/04/2018 19:14,6.989722222,1,1
22/04/2018 2:14,4,7,46,2,3.4,1,22/04/2018 2:15,18,pick,22/04/2018 2:13,22/04/2018 2:17,141,0,1,4,21/04/2018 19:14,7.0225,1,1
22/04/2018 2:14,4,7,46,2,3.4,1,22/04/2018 2:16,2,pick,22/04/2018 2:13,22/04/2018 2:17,191,0,1,4,21/04/2018 19:14,7.036388889,1,1
22/04/2018 2:44,4,7.5,42,2,0,0,,,,,,,,,,,,,0
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:36,2,fast,22/04/2018 3:31,22/04/2018 3:44,309,0,1,4,21/04/2018 19:14,8.379722222,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:39,7,pick,22/04/2018 3:31,22/04/2018 3:44,501,0,1,4,21/04/2018 19:14,8.433055556,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:39,1,fast,22/04/2018 3:31,22/04/2018 3:44,482,0,1,4,21/04/2018 19:14,8.427777778,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:42,71,bat,22/04/2018 3:31,22/04/2018 3:44,666,1,0,4,21/04/2018 19:14,8.478888889,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:42,6,pick,22/04/2018 3:31,22/04/2018 3:44,659,0,1,4,21/04/2018 19:14,8.476944444,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:43,5,fast,22/04/2018 3:31,22/04/2018 3:44,707,0,1,4,21/04/2018 19:14,8.490277778,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:43,2,fast,22/04/2018 3:31,22/04/2018 3:44,722,0,1,4,21/04/2018 19:14,8.494444444,1,1
22/04/2018 3:14,4,8,20,2,24.73333333,2,22/04/2018 3:43,23,bat_and_rat,22/04/2018 3:31,22/04/2018 3:44,734,1,0,4,21/04/2018 19:14,8.497777778,1,1
22/04/2018 3:44,4,8.5,24,2,1.466666667,2,22/04/2018 3:44,13,pick_and_rat,22/04/2018 3:31,22/04/2018 3:44,769,1,1,4,21/04/2018 19:14,8.5075,1,1
22/04/2018 4:14,4,9,16,2,9.016666667,3,,,,,,,,,,,,,1
22/04/2018 4:44,4,9.5,7,2,2.95,2,,,,,,,,,,,,,1
22/04/2018 5:14,4,10,10,2,48.68333333,5,22/04/2018 5:27,2,fast,22/04/2018 5:21,22/04/2018 5:55,372,0,1,4,21/04/2018 19:14,10.23305556,1,1
22/04/2018 5:44,4,10.5,5,2,19.7,4,,,,,,,,,,,,,1
22/04/2018 6:14,4,11,3,2,12.63333333,2,,,,,,,,,,,,,1
22/04/2018 6:44,4,11.5,1,2,5.4,1,,,,,,,,,,,,,1
22/04/2018 7:14,4,12,2,2,9.716666667,1,,,,,,,,,,,,,1
22/04/2018 8:14,4,13,2,0,6.633333333,1,,,,,,,,,,,,,1
22/04/2018 17:14,4,-2,6,4,0,0,,,,,,,,,,,,,0
22/04/2018 17:44,4,-1.5,12,4,0,0,,,,,,,,,,,,,0
22/04/2018 18:14,4,-1,3,4,0,0,,,,,,,,,,,,,0
22/04/2018 18:44,4,-0.5,34,3.987683284,0,0,,,,,,,,,,,,,0
22/04/2018 19:14,4,0,23,3.618181818,5.833333333,2,22/04/2018 19:38,5,bat,22/04/2018 19:38,22/04/2018 19:42,9,1,0,4,22/04/2018 19:14,0.4025,1,1
22/04/2018 19:14,4,0,23,3.618181818,5.833333333,2,22/04/2018 19:41,2,fast,22/04/2018 19:38,22/04/2018 19:42,203,0,1,4,22/04/2018 19:14,0.456388889,1,1
22/04/2018 19:44,4,0.5,13,3.11143695,0.1,1,,,,,,,,,,,,,1
22/04/2018 20:14,4,1,20,3,0,0,,,,,,,,,,,,,0
22/04/2018 20:44,4,1.5,13,3,0.5,2,,,,,,,,,,,,,1
22/04/2018 21:14,4,2,32,3,0,0,,,,,,,,,,,,,0
22/04/2018 21:44,4,2.5,54,3,0,0,,,,,,,,,,,,,0
22/04/2018 22:14,4,3,41,3,0,0,,,,,,,,,,,,,0
22/04/2018 22:44,4,3.5,52,2.950246036,0,0,,,,,,,,,,,,,0
22/04/2018 23:14,4,4,61,2.525423729,0,0,,,,,,,,,,,,,0
22/04/2018 23:44,4,4.5,57,2.074357572,4.15,1,23/04/2018 0:11,7,pick,23/04/2018 0:08,23/04/2018 0:12,161,0,1,4,22/04/2018 19:14,4.955,1,1
22/04/2018 23:44,4,4.5,57,2.074357572,4.15,1,23/04/2018 0:12,2,pick,23/04/2018 0:08,23/04/2018 0:12,238,0,1,4,22/04/2018 19:14,4.976388889,1,1
23/04/2018 0:14,4,5,73,2,0,0,,,,,,,,,,,,,0
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 0:46,5,fast,23/04/2018 0:45,23/04/2018 0:50,64,0,1,4,22/04/2018 19:14,5.536388889,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 0:47,4,pick,23/04/2018 0:45,23/04/2018 0:50,161,0,1,4,22/04/2018 19:14,5.563333333,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 0:48,4,pick,23/04/2018 0:45,23/04/2018 0:50,174,0,1,4,22/04/2018 19:14,5.566944444,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 0:49,4,pick,23/04/2018 0:45,23/04/2018 0:50,263,0,1,4,22/04/2018 19:14,5.591666667,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 0:49,16,pick,23/04/2018 0:45,23/04/2018 0:50,276,0,1,4,22/04/2018 19:14,5.595277778,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 1:08,1,fast,23/04/2018 1:07,23/04/2018 1:10,105,0,1,4,22/04/2018 19:14,5.916111111,1,1
23/04/2018 0:44,4,5.5,61,1.943548387,9.266666667,2,23/04/2018 1:10,2,fast,23/04/2018 1:07,23/04/2018 1:10,183,0,1,4,22/04/2018 19:14,5.937777778,1,1
23/04/2018 1:14,4,6,60,1.516666667,1.066666667,3,23/04/2018 1:41,3,pick,23/04/2018 1:41,23/04/2018 1:44,1,0,1,4,22/04/2018 19:14,6.456111111,1,1
23/04/2018 1:44,4,6.5,56,1.133333333,0.833333333,2,,,,,,,,,,,,,1
23/04/2018 2:14,4,7,67,0,0,0,,,,,,,,,,,,,0
23/04/2018 17:15,4,-2,48,4,0,0,,,,,,,,,,,,,0
23/04/2018 17:45,4,-1.5,29,4,0,0,,,,,,,,,,,,,0
23/04/2018 18:15,4,-1,20,4,0,0,,,,,,,,,,,,,0
23/04/2018 18:45,4,-0.5,12,4,0,0,,,,,,,,,,,,,0
23/04/2018 19:15,4,0,4,4,0,0,,,,,,,,,,,,,0
23/04/2018 19:45,4,0.5,52,3.949388209,0.15,1,23/04/2018 19:51,2,fast_and_pick,23/04/2018 19:51,23/04/2018 19:51,5,0,1,4,23/04/2018 19:15,0.605555556,1,1
23/04/2018 20:15,4,1,52,3.517241379,0,0,,,,,,,,,,,,,0
23/04/2018 20:45,4,1.5,63,3.066740823,0,0,,,,,,,,,,,,,0
23/04/2018 21:15,4,2,25,3,0,0,,,,,,,,,,,,,0
23/04/2018 21:45,4,2.5,58,3,0,0,,,,,,,,,,,,,0
23/04/2018 22:15,4,3,57,3,0,0,,,,,,,,,,,,,0
23/04/2018 22:45,4,3.5,53,3,0,0,,,,,,,,,,,,,0
23/04/2018 23:15,4,4,65,3,1.483333333,1,,,,,,,,,,,,,1
23/04/2018 23:45,4,4.5,43,3,0,0,,,,,,,,,,,,,0
24/04/2018 0:15,4,5,84,3,0,0,,,,,,,,,,,,,0
24/04/2018 0:45,4,5.5,88,3,0,0,,,,,,,,,,,,,0
24/04/2018 1:15,4,6,76,3,0,0,,,,,,,,,,,,,0
24/04/2018 1:45,4,6.5,84,3,0,0,,,,,,,,,,,,,0
24/04/2018 2:15,4,7,64,3,0,0,,,,,,,,,,,,,0
24/04/2018 2:45,4,7.5,32,2.94259158,0,0,,,,,,,,,,,,,0
24/04/2018 3:15,4,8,33,2.508474576,0,0,,,,,,,,,,,,,0
24/04/2018 3:45,4,8.5,16,2.065609623,6.55,1,24/04/2018 3:57,27,other directions,24/04/2018 3:51,24/04/2018 3:57,389,1,0,4,23/04/2018 19:15,8.714444444,1,1
24/04/2018 4:15,4,9,6,2,11.61666667,1,,,,,,,,,,,,,1
24/04/2018 4:45,4,9.5,6,2,1.083333333,3,,,,,,,,,,,,,1
24/04/2018 5:15,4,10,3,2,4.9,1,24/04/2018 5:16,5,,24/04/2018 5:14,24/04/2018 5:19,72,0,0,4,23/04/2018 19:15,10.01916667,1,1
24/04/2018 5:45,4,10.5,3,2,31.76666667,2,,,,,,,,,,,,,1
24/04/2018 6:15,4,11,1,2,3.05,1,,,,,,,,,,,,,1
24/04/2018 6:45,4,11.5,1,2,8,1,,,,,,,,,,,,,1
24/04/2018 8:15,4,13,2,2,11.95,1,,,,,,,,,,,,,1
24/04/2018 17:16,4,-2,2,4,0,0,,,,,,,,,,,,,0
24/04/2018 17:46,4,-1.5,26,4,0,0,,,,,,,,,,,,,0
24/04/2018 18:16,4,-1,3,4,0,0,,,,,,,,,,,,,0
24/04/2018 18:46,4,-0.5,3,4,0,0,,,,,,,,,,,,,0
24/04/2018 19:16,4,0,17,4,0,0,,,,,,,,,,,,,0
24/04/2018 19:46,4,0.5,30,4,0,0,,,,,,,,,,,,,0
24/04/2018 20:16,4,1,38,4,0,0,,,,,,,,,,,,,0
24/04/2018 20:46,4,1.5,38,3.935483871,0,0,,,,,,,,,,,,,0
24/04/2018 21:16,4,2,56,3.5,0,0,,,,,,,,,,,,,0
24/04/2018 21:46,4,2.5,63,3.048938794,0,0,,,,,,,,,,,,,0
24/04/2018 22:16,4,3,53,2.879275654,0,0,,,,,,,,,,,,,0
24/04/2018 22:46,4,3.5,26,2.758551308,0,0,,,,,,,,,,,,,0
25/04/2018 6:16,4,11,4,1.004024145,10.48333333,2,,,,,,,,,,,,,1
25/04/2018 7:16,4,12,2,0,3.683333333,1,,,,,,,,,,,,,1
25/04/2018 7:46,4,12.5,2,0,2.933333333,1,,,,,,,,,,,,,1
25/04/2018 17:17,4,-2,17,4,0,0,,,,,,,,,,,,,0
25/04/2018 17:47,4,-1.5,16,4,0.716666667,1,,,,,,,,,,,,,1
25/04/2018 18:17,4,-1,13,4,6.2,1,,,,,,,,,,,,,1
25/04/2018 18:47,4,-0.5,16,4,0,0,,,,,,,,,,,,,0
25/04/2018 19:17,4,0,7,4,7.716666667,1,25/04/2018 19:25,30,pick_and_rat,25/04/2018 19:24,25/04/2018 19:32,57,1,1,4,25/04/2018 19:17,0.138611111,1,1
25/04/2018 19:17,4,0,7,4,7.716666667,1,25/04/2018 19:31,28,pick,25/04/2018 19:24,25/04/2018 19:32,433,0,1,4,25/04/2018 19:17,0.243055556,1,1
25/04/2018 19:47,4,0.5,20,3.92688172,0,0,,,,,,,,,,,,,0
25/04/2018 20:17,4,1,28,3.483333333,0,0,,,,,,,,,,,,,0
25/04/2018 20:47,4,1.5,28,3.056451613,0,0,,,,,,,,,,,,,0
25/04/2018 21:17,4,2,58,3,0,0,,,,,,,,,,,,,0
25/04/2018 21:47,4,2.5,71,3,0,0,,,,,,,,,,,,,0
25/04/2018 22:17,4,3,60,3,0,0,,,,,,,,,,,,,0
25/04/2018 22:47,4,3.5,11,3,0,0,,,,,,,,,,,,,0
25/04/2018 23:17,4,4,47,3,0,0,,,,,,,,,,,,,0
25/04/2018 23:47,4,4.5,56,2.933259177,0,0,,,,,,,,,,,,,0
26/04/2018 0:17,4,5,57,2.482758621,0,0,,,,,,,,,,,,,0
26/04/2018 0:47,4,5.5,36,2.050611791,0,0,,,,,,,,,,,,,0
26/04/2018 1:17,4,6,38,2,0,0,,,,,,,,,,,,,0
26/04/2018 1:47,4,6.5,37,2,0,0,,,,,,,,,,,,,0
26/04/2018 2:17,4,7,66,2,0,0,,,,,,,,,,,,,0
26/04/2018 2:47,4,7.5,28,2,0,0,,,,,,,,,,,,,0
26/04/2018 3:17,4,8,22,2,0,0,,,,,,,,,,,,,0
26/04/2018 3:47,4,8.5,37,2,0,0,,,,,,,,,,,,,0
26/04/2018 4:17,4,9,13,2,12.23333333,1,,,,,,,,,,,,,1
26/04/2018 4:47,4,9.5,7,2,1.966666667,2,,,,,,,,,,,,,1
26/04/2018 5:17,4,10,3,0,4.133333333,1,,,,,,,,,,,,,1
26/04/2018 5:47,4,10.5,4,0,0.033333333,1,,,,,,,,,,,,,1
26/04/2018 6:17,4,11,1,0,0,0,,,,,,,,,,,,,0
26/04/2018 6:47,4,11.5,3,0,0,0,,,,,,,,,,,,,0
26/04/2018 7:47,4,12.5,1,0,0,0,,,,,,,,,,,,,0
26/04/2018 17:17,4,-2,2,4,0,0,,,,,,,,,,,,,0
26/04/2018 17:47,4,-1.5,5,4,0,0,,,,,,,,,,,,,0
26/04/2018 18:17,4,-1,10,4,0,0,,,,,,,,,,,,,0
26/04/2018 18:47,4,-0.5,15,4,0,0,,,,,,,,,,,,,0
26/04/2018 19:17,4,0,14,4,0,0,,,,,,,,,,,,,0
26/04/2018 19:47,4,0.5,8,3.919090428,0,0,,,,,,,,,,,,,0
26/04/2018 20:17,4,1,6,3.475409836,0,0,,,,,,,,,,,,,0
26/04/2018 20:47,4,1.5,48,3.055526177,0,0,,,,,,,,,,,,,0
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:25,5,bat_and_rat,26/04/2018 21:24,26/04/2018 21:26,66,1,0,4,26/04/2018 19:17,2.148055556,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:25,2,bat_and_rat,26/04/2018 21:24,26/04/2018 21:26,29,1,0,4,26/04/2018 19:17,2.137777778,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:25,6,rat,26/04/2018 21:24,26/04/2018 21:26,22,1,0,4,26/04/2018 19:17,2.135833333,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:25,68,pick_and_all,26/04/2018 21:24,26/04/2018 21:26,19,1,1,4,26/04/2018 19:17,2.135,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:25,8,bat_and_pick,26/04/2018 21:24,26/04/2018 21:26,45,1,1,4,26/04/2018 19:17,2.142222222,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:26,15,bat_fight,26/04/2018 21:24,26/04/2018 21:26,88,1,0,4,26/04/2018 19:17,2.154166667,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:26,4,bat_fight_and_pick,26/04/2018 21:24,26/04/2018 21:26,101,1,1,4,26/04/2018 19:17,2.157777778,1,1
26/04/2018 21:17,4,2,84,3,1.7,1,26/04/2018 21:26,2,bat_fight,26/04/2018 21:24,26/04/2018 21:26,76,1,0,4,26/04/2018 19:17,2.150833333,1,1
26/04/2018 21:47,4,2.5,80,3,0,0,,,,,,,,,,,,,0
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:25,15,bat,26/04/2018 22:25,26/04/2018 22:36,16,1,0,4,26/04/2018 19:17,3.148055556,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:26,18,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,33,1,1,4,26/04/2018 19:17,3.152777778,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:26,3,pick,26/04/2018 22:25,26/04/2018 22:36,65,0,1,4,26/04/2018 19:17,3.161666667,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:26,13,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:26,14,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,81,1,1,4,26/04/2018 19:17,3.166111111,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:27,7,bat_and_rat,26/04/2018 22:25,26/04/2018 22:36,126,1,0,4,26/04/2018 19:17,3.178611111,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:27,1,"187.0,152.0,304.0,240.0; 567.9,88.6,621.1,140.3",26/04/2018 22:25,26/04/2018 22:36,124,0,0,4,26/04/2018 19:17,3.178055556,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:27,10,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,92,1,1,4,26/04/2018 19:17,3.169166667,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:28,16,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,183,1,1,4,26/04/2018 19:17,3.194444444,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:28,3,pick,26/04/2018 22:25,26/04/2018 22:36,202,0,1,4,26/04/2018 19:17,3.199722222,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:29,1,fast,26/04/2018 22:25,26/04/2018 22:36,215,0,1,4,26/04/2018 19:17,3.203333333,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:30,1,"397.7,159.7,580.2,330.5; 252.0,92.0,346.0,149.0",26/04/2018 22:25,26/04/2018 22:36,311,0,0,4,26/04/2018 19:17,3.23,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:30,4,pick,26/04/2018 22:25,26/04/2018 22:36,318,0,1,4,26/04/2018 19:17,3.231944444,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:30,5,pick_and_bat,26/04/2018 22:25,26/04/2018 22:36,322,1,1,4,26/04/2018 19:17,3.233055556,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:30,23,bat,26/04/2018 22:25,26/04/2018 22:36,274,1,0,4,26/04/2018 19:17,3.219722222,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:30,0.078814418,"44.0,77.0,157.0,240.0; 253.0,96.0,346.0,147.0",26/04/2018 22:25,26/04/2018 22:36,306,0,0,4,26/04/2018 19:17,3.228611111,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:31,3,fast,26/04/2018 22:25,26/04/2018 22:36,326,0,1,4,26/04/2018 19:17,3.234166667,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:31,2,fast,26/04/2018 22:25,26/04/2018 22:36,340,0,1,4,26/04/2018 19:17,3.238055556,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:31,55,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,343,1,1,4,26/04/2018 19:17,3.238888889,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:32,3,fast,26/04/2018 22:25,26/04/2018 22:36,392,0,1,4,26/04/2018 19:17,3.2525,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:32,3,"218.0,171.0,381.0,269.0; 239.0,106.0,315.0,155.0",26/04/2018 22:25,26/04/2018 22:36,406,0,0,4,26/04/2018 19:17,3.256388889,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:33,1,"423.0,155.9,535.6,370.9; 238.0,99.0,314.0,160.0",26/04/2018 22:25,26/04/2018 22:36,449,0,0,4,26/04/2018 19:17,3.268333333,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:33,1,,26/04/2018 22:25,26/04/2018 22:36,479,0,0,4,26/04/2018 19:17,3.276666667,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:34,65,bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,519,1,1,4,26/04/2018 19:17,3.287777778,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:34,275,eating_and_bat_and_pick,26/04/2018 22:25,26/04/2018 22:36,556,1,1,4,26/04/2018 19:17,3.298055556,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:35,2,bat_figiht,26/04/2018 22:25,26/04/2018 22:36,602,1,0,4,26/04/2018 19:17,3.310833333,1,1
26/04/2018 22:17,4,3,79,3,21.3,2,26/04/2018 22:35,1,rat,26/04/2018 22:25,26/04/2018 22:36,613,1,0,4,26/04/2018 19:17,3.313888889,1,1
